"originx","originy","widthx","widthy","totalSpatialLoss","maxSpatialLoss","propSpatialLoss","bintype","distrib"
-0.1,-0.1,18,18,826163.842308488,6034106.68612552,0.136915683676612,"random","exp"
0,0,18,18,741771.58458376,6034106.68612552,0.122929809360074,"standard","exp"
0,0,18,18,832248.922830929,6034106.68612552,0.137924131295947,"random","exp"
-1,-1,20,20,760331.85880557,6034106.68612552,0.126005703636933,"standard","exp"
-1,-1,20,20,865747.476942703,6034106.68612552,0.143475666237946,"random","exp"
-0.9,-0.9,20,20,766965.580798026,6034106.68612552,0.127105074651985,"standard","exp"
-0.9,-0.9,20,20,871217.606969376,6034106.68612552,0.144382201423883,"random","exp"
-0.8,-0.8,20,20,773742.426948099,6034106.68612552,0.128228164862779,"standard","exp"
-0.8,-0.8,20,20,876909.988412231,6034106.68612552,0.145325569139927,"random","exp"
-0.7,-0.7,20,20,780659.847208712,6034106.68612552,0.129374551663748,"standard","exp"
-0.7,-0.7,20,20,880800.79892253,6034106.68612552,0.145970372208996,"random","exp"
-0.6,-0.6,20,20,787714.883935995,6034106.68612552,0.130543744900504,"standard","exp"
-0.6,-0.6,20,20,886961.428611933,6034106.68612552,0.146991340184847,"random","exp"
-0.5,-0.5,20,20,794904.344132039,6034106.68612552,0.131735215414702,"standard","exp"
-0.5,-0.5,20,20,893642.26503447,6034106.68612552,0.148098519220626,"random","exp"
-0.4,-0.4,20,20,802224.97477082,6034106.68612552,0.132948424099861,"standard","exp"
-0.4,-0.4,20,20,897448.93448629,6034106.68612552,0.148729378045276,"random","exp"
-0.3,-0.3,20,20,809673.610537612,6034106.68612552,0.134182846385419,"standard","exp"
-0.3,-0.3,20,20,902414.425985191,6034106.68612552,0.149552282206105,"random","exp"
-0.2,-0.2,20,20,817247.280439279,6034106.68612552,0.135437989904688,"standard","exp"
-0.2,-0.2,20,20,908522.300315691,6034106.68612552,0.150564507320478,"random","exp"
-0.1,-0.1,20,20,824943.27396577,6034106.68612552,0.136713405459436,"standard","exp"
-0.1,-0.1,20,20,914253.383187176,6034106.68612552,0.151514288815834,"random","exp"
0,0,20,20,832759.175134106,6034106.68612552,0.138008692661816,"standard","exp"
0,0,20,20,918879.055938735,6034106.68612552,0.152280876646008,"random","exp"
