"originx","originy","widthx","widthy","totalSpatialLoss","bintype","distrib"
-5.73333333333333,-5.73333333333333,8,8,433295.790905326,"random","Exponential"
-5.6,-5.6,8,8,328447.865804149,"standard","Exponential"
-5.6,-5.6,8,8,436798.13234443,"random","Exponential"
-5.46666666666667,-5.46666666666667,8,8,323801.435793953,"standard","Exponential"
-5.46666666666667,-5.46666666666667,8,8,437886.745790495,"random","Exponential"
-5.33333333333333,-5.33333333333333,8,8,319741.669723628,"standard","Exponential"
-5.33333333333333,-5.33333333333333,8,8,439205.079722008,"random","Exponential"
-5.2,-5.2,8,8,316295.008596626,"standard","Exponential"
-5.2,-5.2,8,8,437284.493529392,"random","Exponential"
-5.06666666666667,-5.06666666666667,8,8,313483.51636221,"standard","Exponential"
-5.06666666666667,-5.06666666666667,8,8,436367.308580038,"random","Exponential"
-4.93333333333333,-4.93333333333333,8,8,311320.591619075,"standard","Exponential"
-4.93333333333333,-4.93333333333333,8,8,435271.201932596,"random","Exponential"
-4.8,-4.8,8,8,309808.18547074,"standard","Exponential"
-4.8,-4.8,8,8,430897.312264412,"random","Exponential"
-4.66666666666667,-4.66666666666667,8,8,308936.919908023,"standard","Exponential"
-4.66666666666667,-4.66666666666667,8,8,428253.623367336,"random","Exponential"
-4.53333333333333,-4.53333333333333,8,8,308689.112956795,"standard","Exponential"
-4.53333333333333,-4.53333333333333,8,8,423549.249117658,"random","Exponential"
-4.4,-4.4,8,8,309043.328286575,"standard","Exponential"
-4.4,-4.4,8,8,417505.941295603,"random","Exponential"
-4.26666666666667,-4.26666666666667,8,8,309978.773002438,"standard","Exponential"
-4.26666666666667,-4.26666666666667,8,8,412142.603275808,"random","Exponential"
-4.13333333333333,-4.13333333333333,8,8,311478.572141968,"standard","Exponential"
-4.13333333333333,-4.13333333333333,8,8,405072.787891354,"random","Exponential"
-10,-10,10,10,403253.982766375,"standard","Exponential"
-10,-10,10,10,533207.26129966,"random","Exponential"
-9.83333333333333,-9.83333333333333,10,10,401414.845144755,"standard","Exponential"
-9.83333333333333,-9.83333333333333,10,10,536100.456151469,"random","Exponential"
-9.66666666666667,-9.66666666666667,10,10,400411.603534283,"standard","Exponential"
-9.66666666666667,-9.66666666666667,10,10,537596.088815729,"random","Exponential"
-9.5,-9.5,10,10,400219.884804727,"standard","Exponential"
-9.5,-9.5,10,10,538272.858663641,"random","Exponential"
-9.33333333333333,-9.33333333333333,10,10,400807.993484016,"standard","Exponential"
-9.33333333333333,-9.33333333333333,10,10,538802.332818314,"random","Exponential"
-9.16666666666667,-9.16666666666667,10,10,402145.471425772,"standard","Exponential"
-9.16666666666667,-9.16666666666667,10,10,538446.032400055,"random","Exponential"
-9,-9,10,10,404208.398158196,"standard","Exponential"
-9,-9,10,10,537514.340764435,"random","Exponential"
-8.83333333333333,-8.83333333333333,10,10,408305.724190302,"standard","Exponential"
-8.83333333333333,-8.83333333333333,10,10,543628.606165513,"random","Exponential"
-8.66666666666667,-8.66666666666667,10,10,413107.007885109,"standard","Exponential"
-8.66666666666667,-8.66666666666667,10,10,549502.797880072,"random","Exponential"
-8.5,-8.5,10,10,418614.096736842,"standard","Exponential"
-8.5,-8.5,10,10,554391.50795521,"random","Exponential"
-8.33333333333333,-8.33333333333333,10,10,424834.867777809,"standard","Exponential"
-8.33333333333333,-8.33333333333333,10,10,556753.192014893,"random","Exponential"
-8.16666666666667,-8.16666666666667,10,10,431779.229523426,"standard","Exponential"
-8.16666666666667,-8.16666666666667,10,10,559191.948154102,"random","Exponential"
-8,-8,10,10,439453.142783551,"standard","Exponential"
-8,-8,10,10,561506.410609203,"random","Exponential"
-7.83333333333333,-7.83333333333333,10,10,432643.223381221,"standard","Exponential"
-7.83333333333333,-7.83333333333333,10,10,561794.912654217,"random","Exponential"
-7.66666666666667,-7.66666666666667,10,10,426573.364178977,"standard","Exponential"
-7.66666666666667,-7.66666666666667,10,10,560806.809449815,"random","Exponential"
-7.5,-7.5,10,10,421239.796993591,"standard","Exponential"
-7.5,-7.5,10,10,559005.498003701,"random","Exponential"
-7.33333333333333,-7.33333333333333,10,10,416633.974824321,"standard","Exponential"
-7.33333333333333,-7.33333333333333,10,10,556948.008074007,"random","Exponential"
-7.16666666666667,-7.16666666666667,10,10,412748.13942102,"standard","Exponential"
-7.16666666666667,-7.16666666666667,10,10,553273.147399927,"random","Exponential"
-7,-7,10,10,409578.903038331,"standard","Exponential"
-7,-7,10,10,547493.453740213,"random","Exponential"
-6.83333333333333,-6.83333333333333,10,10,408033.56897673,"standard","Exponential"
-6.83333333333333,-6.83333333333333,10,10,549499.203444105,"random","Exponential"
-6.66666666666667,-6.66666666666667,10,10,407216.810719695,"standard","Exponential"
-6.66666666666667,-6.66666666666667,10,10,550921.650451526,"random","Exponential"
-6.5,-6.5,10,10,407144.239773614,"standard","Exponential"
-6.5,-6.5,10,10,549611.40665506,"random","Exponential"
-6.33333333333333,-6.33333333333333,10,10,407836.064169554,"standard","Exponential"
-6.33333333333333,-6.33333333333333,10,10,549029.04571089,"random","Exponential"
-6.16666666666667,-6.16666666666667,10,10,409312.983910708,"standard","Exponential"
-6.16666666666667,-6.16666666666667,10,10,546204.059754001,"random","Exponential"
-6,-6,10,10,411589.580481953,"standard","Exponential"
-6,-6,10,10,542960.380312179,"random","Exponential"
-5.83333333333333,-5.83333333333333,10,10,402350.14804453,"standard","Exponential"
-5.83333333333333,-5.83333333333333,10,10,538564.37008363,"random","Exponential"
-5.66666666666667,-5.66666666666667,10,10,393870.939558822,"standard","Exponential"
-5.66666666666667,-5.66666666666667,10,10,534085.596458478,"random","Exponential"
-5.5,-5.5,10,10,386146.575627859,"standard","Exponential"
-5.5,-5.5,10,10,527570.051856208,"random","Exponential"
-5.33333333333333,-5.33333333333333,10,10,379167.443610126,"standard","Exponential"
-5.33333333333333,-5.33333333333333,10,10,519813.090478345,"random","Exponential"
-5.16666666666667,-5.16666666666667,10,10,372927.286668963,"standard","Exponential"
-5.16666666666667,-5.16666666666667,10,10,509702.620073427,"random","Exponential"
-1,-1,2,2,0,"standard","Uniform"
-1,-1,2,2,0,"random","Uniform"
-0.966666666666667,-0.966666666666667,2,2,4714.04520791017,"standard","Uniform"
-0.966666666666667,-0.966666666666667,2,2,14867.0315511982,"random","Uniform"
-0.933333333333333,-0.933333333333333,2,2,9428.09041582057,"standard","Uniform"
-0.933333333333333,-0.933333333333333,2,2,24892.4203700791,"random","Uniform"
-0.9,-0.9,2,2,14142.1356237307,"standard","Uniform"
-0.9,-0.9,2,2,34511.4631834427,"random","Uniform"
-0.866666666666667,-0.866666666666667,2,2,18856.1808316416,"standard","Uniform"
-0.866666666666667,-0.866666666666667,2,2,43676.1787216053,"random","Uniform"
-0.833333333333333,-0.833333333333333,2,2,23570.2260395517,"standard","Uniform"
-0.833333333333333,-0.833333333333333,2,2,52395.9332719735,"random","Uniform"
-0.8,-0.8,2,2,28284.2712474622,"standard","Uniform"
-0.8,-0.8,2,2,60386.6656950089,"random","Uniform"
-0.766666666666667,-0.766666666666667,2,2,32998.3164553723,"standard","Uniform"
-0.766666666666667,-0.766666666666667,2,2,67850.6879810977,"random","Uniform"
-0.733333333333333,-0.733333333333333,2,2,37712.3616632824,"standard","Uniform"
-0.733333333333333,-0.733333333333333,2,2,74982.3656680227,"random","Uniform"
-0.7,-0.7,2,2,42426.4068711926,"standard","Uniform"
-0.7,-0.7,2,2,82175.159232971,"random","Uniform"
-0.666666666666667,-0.666666666666667,2,2,47140.452079103,"standard","Uniform"
-0.666666666666667,-0.666666666666667,2,2,87895.6880254688,"random","Uniform"
-0.633333333333333,-0.633333333333333,2,2,51854.4972870132,"standard","Uniform"
-0.633333333333333,-0.633333333333333,2,2,93608.0273786651,"random","Uniform"
-0.6,-0.6,2,2,56568.542494924,"standard","Uniform"
-0.6,-0.6,2,2,99030.3534227968,"random","Uniform"
-0.566666666666667,-0.566666666666667,2,2,61282.5877028342,"standard","Uniform"
-0.566666666666667,-0.566666666666667,2,2,104058.233232103,"random","Uniform"
-0.533333333333333,-0.533333333333333,2,2,65996.6329107446,"standard","Uniform"
-0.533333333333333,-0.533333333333333,2,2,108881.622099763,"random","Uniform"
-0.5,-0.5,2,2,70710.6781186548,"standard","Uniform"
-0.5,-0.5,2,2,113071.8891174,"random","Uniform"
-0.466666666666667,-0.466666666666667,2,2,75424.7233265649,"standard","Uniform"
-0.466666666666667,-0.466666666666667,2,2,116924.350009214,"random","Uniform"
-0.433333333333333,-0.433333333333333,2,2,80138.7685344753,"standard","Uniform"
-0.433333333333333,-0.433333333333333,2,2,120452.228565934,"random","Uniform"
-0.4,-0.4,2,2,84852.8137423855,"standard","Uniform"
-0.4,-0.4,2,2,123908.916246797,"random","Uniform"
-0.366666666666667,-0.366666666666667,2,2,89566.8589502963,"standard","Uniform"
-0.366666666666667,-0.366666666666667,2,2,126792.560294201,"random","Uniform"
-0.333333333333333,-0.333333333333333,2,2,94280.9041582065,"standard","Uniform"
-0.333333333333333,-0.333333333333333,2,2,129293.739149645,"random","Uniform"
-0.3,-0.3,2,2,98994.9493661169,"standard","Uniform"
-0.3,-0.3,2,2,131833.500189788,"random","Uniform"
-0.266666666666667,-0.266666666666667,2,2,103708.994574027,"standard","Uniform"
-0.266666666666667,-0.266666666666667,2,2,133801.341932351,"random","Uniform"
-0.233333333333333,-0.233333333333333,2,2,108423.039781937,"standard","Uniform"
-0.233333333333333,-0.233333333333333,2,2,135753.115009878,"random","Uniform"
-0.2,-0.2,2,2,113137.084989847,"standard","Uniform"
-0.2,-0.2,2,2,137250.035831311,"random","Uniform"
-0.166666666666667,-0.166666666666667,2,2,117851.130197758,"standard","Uniform"
-0.166666666666667,-0.166666666666667,2,2,138477.000022875,"random","Uniform"
-0.133333333333333,-0.133333333333333,2,2,122565.175405668,"standard","Uniform"
-0.133333333333333,-0.133333333333333,2,2,139554.753216572,"random","Uniform"
-0.1,-0.1,2,2,127279.220613579,"standard","Uniform"
-0.1,-0.1,2,2,140398.459502341,"random","Uniform"
-0.0666666666666667,-0.0666666666666667,2,2,131993.265821489,"standard","Uniform"
-0.0666666666666667,-0.0666666666666667,2,2,140985.690649035,"random","Uniform"
-0.0333333333333333,-0.0333333333333333,2,2,136707.311029399,"standard","Uniform"
-0.0333333333333333,-0.0333333333333333,2,2,141318.189446055,"random","Uniform"
0,0,2,2,141421.35623731,"standard","Uniform"
0,0,2,2,141421.35623731,"random","Uniform"
-2,-2,4,4,170541.825304912,"standard","Uniform"
-2,-2,4,4,170541.825304912,"random","Uniform"
-1.93333333333333,-1.93333333333333,4,4,167278.314552596,"standard","Uniform"
-1.93333333333333,-1.93333333333333,4,4,180919.903317032,"random","Uniform"
-1.86666666666667,-1.86666666666667,4,4,164137.584514602,"standard","Uniform"
-1.86666666666667,-1.86666666666667,4,4,186206.877718512,"random","Uniform"
-1.8,-1.8,4,4,161132.461407799,"standard","Uniform"
-1.8,-1.8,4,4,191171.371363023,"random","Uniform"
-1.73333333333333,-1.73333333333333,4,4,158276.945000196,"standard","Uniform"
-1.73333333333333,-1.73333333333333,4,4,196273.674542104,"random","Uniform"
-1.66666666666667,-1.66666666666667,4,4,155586.180852723,"standard","Uniform"
-1.66666666666667,-1.66666666666667,4,4,200622.908086093,"random","Uniform"
-1.6,-1.6,4,4,153076.3695561,"standard","Uniform"
-1.6,-1.6,4,4,204910.707259474,"random","Uniform"
-1.53333333333333,-1.53333333333333,4,4,150764.593839388,"standard","Uniform"
-1.53333333333333,-1.53333333333333,4,4,208445.805613239,"random","Uniform"
-1.46666666666667,-1.46666666666667,4,4,148668.544941336,"standard","Uniform"
-1.46666666666667,-1.46666666666667,4,4,211221.720039839,"random","Uniform"
-1.4,-1.4,4,4,146806.133739479,"standard","Uniform"
-1.4,-1.4,4,4,214057.155025536,"random","Uniform"
-1.33333333333333,-1.33333333333333,4,4,145194.981173777,"standard","Uniform"
-1.33333333333333,-1.33333333333333,4,4,216132.142030159,"random","Uniform"
-1.26666666666667,-1.26666666666667,4,4,143851.797217525,"standard","Uniform"
-1.26666666666667,-1.26666666666667,4,4,217823.905443206,"random","Uniform"
-1.2,-1.2,4,4,142791.677379454,"standard","Uniform"
-1.2,-1.2,4,4,218697.437191322,"random","Uniform"
-1.13333333333333,-1.13333333333333,4,4,142027.36769717,"standard","Uniform"
-1.13333333333333,-1.13333333333333,4,4,220496.847976137,"random","Uniform"
-1.06666666666667,-1.06666666666667,4,4,141568.568371063,"standard","Uniform"
-1.06666666666667,-1.06666666666667,4,4,219816.116855518,"random","Uniform"
-1,-1,4,4,141421.35623731,"standard","Uniform"
-1,-1,4,4,220697.669684491,"random","Uniform"
-0.933333333333333,-0.933333333333333,4,4,141587.801675512,"standard","Uniform"
-0.933333333333333,-0.933333333333333,4,4,220015.372174412,"random","Uniform"
-0.866666666666667,-0.866666666666667,4,4,142065.834306066,"standard","Uniform"
-0.866666666666667,-0.866666666666667,4,4,219476.005281068,"random","Uniform"
-0.8,-0.8,4,4,142849.377292799,"standard","Uniform"
-0.8,-0.8,4,4,218053.603998144,"random","Uniform"
-0.733333333333333,-0.733333333333333,4,4,143928.730435318,"standard","Uniform"
-0.733333333333333,-0.733333333333333,4,4,216320.835759802,"random","Uniform"
-0.666666666666667,-0.666666666666667,4,4,145291.147696018,"standard","Uniform"
-0.666666666666667,-0.666666666666667,4,4,214502.020118528,"random","Uniform"
-0.6,-0.6,4,4,146921.533566169,"standard","Uniform"
-0.6,-0.6,4,4,211556.672365702,"random","Uniform"
-0.533333333333333,-0.533333333333333,4,4,148803.178072474,"standard","Uniform"
-0.533333333333333,-0.533333333333333,4,4,208623.365017473,"random","Uniform"
-0.466666666666667,-0.466666666666667,4,4,150918.460274974,"standard","Uniform"
-0.466666666666667,-0.466666666666667,4,4,205438.720268206,"random","Uniform"
-0.4,-0.4,4,4,153249.469296134,"standard","Uniform"
-0.4,-0.4,4,4,201285.449586639,"random","Uniform"
-0.333333333333333,-0.333333333333333,4,4,155778.513897205,"standard","Uniform"
-0.333333333333333,-0.333333333333333,4,4,196797.671859942,"random","Uniform"
-0.266666666666667,-0.266666666666667,4,4,158488.511349127,"standard","Uniform"
-0.266666666666667,-0.266666666666667,4,4,192264.746545718,"random","Uniform"
-0.2,-0.2,4,4,161363.261061178,"standard","Uniform"
-0.2,-0.2,4,4,186389.573788046,"random","Uniform"
-0.133333333333333,-0.133333333333333,4,4,164387.617472429,"standard","Uniform"
-0.133333333333333,-0.133333333333333,4,4,180812.195463184,"random","Uniform"
-0.0666666666666667,-0.0666666666666667,4,4,167547.580814872,"standard","Uniform"
-0.0666666666666667,-0.0666666666666667,4,4,175230.647811048,"random","Uniform"
0,0,4,4,170830.324871636,"standard","Uniform"
0,0,4,4,170830.324871636,"random","Uniform"
-3,-3,6,6,215403.149186829,"standard","Uniform"
-3,-3,6,6,289788.204555032,"random","Uniform"
-2.9,-2.9,6,6,216975.652369934,"standard","Uniform"
-2.9,-2.9,6,6,295184.316558862,"random","Uniform"
-2.8,-2.8,6,6,218932.532998549,"standard","Uniform"
-2.8,-2.8,6,6,300468.524600121,"random","Uniform"
-2.7,-2.7,6,6,221279.941760397,"standard","Uniform"
-2.7,-2.7,6,6,304389.774624803,"random","Uniform"
-2.6,-2.6,6,6,224027.507255909,"standard","Uniform"
-2.6,-2.6,6,6,309048.740477215,"random","Uniform"
-2.5,-2.5,6,6,227187.769106715,"standard","Uniform"
-2.5,-2.5,6,6,310491.696388841,"random","Uniform"
-2.4,-2.4,6,6,230775.187425403,"standard","Uniform"
-2.4,-2.4,6,6,313180.630474966,"random","Uniform"
-2.3,-2.3,6,6,234804.617319092,"standard","Uniform"
-2.3,-2.3,6,6,315182.516206525,"random","Uniform"
-2.2,-2.2,6,6,239289.238676565,"standard","Uniform"
-2.2,-2.2,6,6,316279.001083239,"random","Uniform"
-2.1,-2.1,6,6,244238.123360019,"standard","Uniform"
-2.1,-2.1,6,6,316459.110276658,"random","Uniform"
-2,-2,6,6,249653.853712436,"standard","Uniform"
-2,-2,6,6,316234.959097908,"random","Uniform"
-1.9,-1.9,6,6,244047.754313649,"standard","Uniform"
-1.9,-1.9,6,6,315881.572161737,"random","Uniform"
-1.8,-1.8,6,6,238907.458895539,"standard","Uniform"
-1.8,-1.8,6,6,315275.411293771,"random","Uniform"
-1.7,-1.7,6,6,234230.357184701,"standard","Uniform"
-1.7,-1.7,6,6,313911.392857707,"random","Uniform"
-1.6,-1.6,6,6,230007.361038472,"standard","Uniform"
-1.6,-1.6,6,6,310591.98709247,"random","Uniform"
-1.5,-1.5,6,6,226225.289366026,"standard","Uniform"
-1.5,-1.5,6,6,308606.089869559,"random","Uniform"
-1.4,-1.4,6,6,222869.304773515,"standard","Uniform"
-1.4,-1.4,6,6,305473.085988357,"random","Uniform"
-1.3,-1.3,6,6,219924.987964665,"standard","Uniform"
-1.3,-1.3,6,6,300911.979703614,"random","Uniform"
-1.2,-1.2,6,6,217379.867680795,"standard","Uniform"
-1.2,-1.2,6,6,296547.017735186,"random","Uniform"
-1.1,-1.1,6,6,215224.415785026,"standard","Uniform"
-1.1,-1.1,6,6,291065.363155523,"random","Uniform"
-1,-1,6,6,213452.618598427,"standard","Uniform"
-1,-1,6,6,283821.390914625,"random","Uniform"
-0.9,-0.9,6,6,215271.104833919,"standard","Uniform"
-0.9,-0.9,6,6,290560.608945532,"random","Uniform"
-0.8,-0.8,6,6,217472.672558584,"standard","Uniform"
-0.8,-0.8,6,6,296402.720801399,"random","Uniform"
-0.7,-0.7,6,6,220062.755972722,"standard","Uniform"
-0.7,-0.7,6,6,301191.066939646,"random","Uniform"
-0.6,-0.6,6,6,223050.293917399,"standard","Uniform"
-0.6,-0.6,6,6,305859.668269804,"random","Uniform"
-0.5,-0.5,6,6,226447.160478617,"standard","Uniform"
-0.5,-0.5,6,6,309239.104434661,"random","Uniform"
-0.4,-0.4,6,6,230267.180076907,"standard","Uniform"
-0.4,-0.4,6,6,310966.871813742,"random","Uniform"
-0.3,-0.3,6,6,234524.617948315,"standard","Uniform"
-0.3,-0.3,6,6,314333.120536269,"random","Uniform"
-0.2,-0.2,6,6,239232.136491505,"standard","Uniform"
-0.2,-0.2,6,6,315735.016846754,"random","Uniform"
-0.0999999999999996,-0.0999999999999996,6,6,244398.39644794,"standard","Uniform"
-0.0999999999999996,-0.0999999999999996,6,6,316550.12319858,"random","Uniform"
0,0,6,6,250025.709712723,"standard","Uniform"
0,0,6,6,316347.597452423,"random","Uniform"
-4,-4,8,8,318000.760126463,"standard","Uniform"
-4,-4,8,8,396249.288226293,"random","Uniform"
-3.86666666666667,-3.86666666666667,8,8,313173.927663924,"standard","Uniform"
-3.86666666666667,-3.86666666666667,8,8,402113.992624836,"random","Uniform"
-3.73333333333333,-3.73333333333333,8,8,308894.897302094,"standard","Uniform"
-3.73333333333333,-3.73333333333333,8,8,407071.297872174,"random","Uniform"
-3.6,-3.6,8,8,305186.532806495,"standard","Uniform"
-3.6,-3.6,8,8,410272.826600881,"random","Uniform"
-3.46666666666667,-3.46666666666667,8,8,302077.659087472,"standard","Uniform"
-3.46666666666667,-3.46666666666667,8,8,412308.089161541,"random","Uniform"
-3.33333333333333,-3.33333333333333,8,8,299600.830668401,"standard","Uniform"
-3.33333333333333,-3.33333333333333,8,8,414374.638575825,"random","Uniform"
-3.2,-3.2,8,8,297788.428407183,"standard","Uniform"
-3.2,-3.2,8,8,414965.02378258,"random","Uniform"
-3.06666666666667,-3.06666666666667,8,8,296667.238146444,"standard","Uniform"
-3.06666666666667,-3.06666666666667,8,8,415589.908710846,"random","Uniform"
-2.93333333333333,-2.93333333333333,8,8,296252.783445702,"standard","Uniform"
-2.93333333333333,-2.93333333333333,8,8,415982.494714945,"random","Uniform"
-2.8,-2.8,8,8,296545.598372147,"standard","Uniform"
-2.8,-2.8,8,8,413806.481050926,"random","Uniform"
-2.66666666666667,-2.66666666666667,8,8,297531.243106345,"standard","Uniform"
-2.66666666666667,-2.66666666666667,8,8,412911.832747053,"random","Uniform"
-2.53333333333333,-2.53333333333333,8,8,299184.063565184,"standard","Uniform"
-2.53333333333333,-2.53333333333333,8,8,409350.990166506,"random","Uniform"
-2.4,-2.4,8,8,301472.894671253,"standard","Uniform"
-2.4,-2.4,8,8,407332.365113499,"random","Uniform"
-2.26666666666667,-2.26666666666667,8,8,304366.523526274,"standard","Uniform"
-2.26666666666667,-2.26666666666667,8,8,402337.892182877,"random","Uniform"
-2.13333333333333,-2.13333333333333,8,8,307837.641975471,"standard","Uniform"
-2.13333333333333,-2.13333333333333,8,8,396620.473508903,"random","Uniform"
-2,-2,8,8,311865.134883026,"standard","Uniform"
-2,-2,8,8,391360.623672606,"random","Uniform"
-1.86666666666667,-1.86666666666667,8,8,307848.367298527,"standard","Uniform"
-1.86666666666667,-1.86666666666667,8,8,396676.791810376,"random","Uniform"
-1.73333333333333,-1.73333333333333,8,8,304387.218305212,"standard","Uniform"
-1.73333333333333,-1.73333333333333,8,8,401331.120201093,"random","Uniform"
-1.6,-1.6,8,8,301502.880851807,"standard","Uniform"
-1.6,-1.6,8,8,406288.547277769,"random","Uniform"
-1.46666666666667,-1.46666666666667,8,8,299222.749578101,"standard","Uniform"
-1.46666666666667,-1.46666666666667,8,8,409785.580671128,"random","Uniform"
-1.33333333333333,-1.33333333333333,8,8,297578.131312554,"standard","Uniform"
-1.33333333333333,-1.33333333333333,8,8,412198.320132949,"random","Uniform"
-1.2,-1.2,8,8,296600.28758634,"standard","Uniform"
-1.2,-1.2,8,8,414016.062564983,"random","Uniform"
-1.06666666666667,-1.06666666666667,8,8,296314.963209676,"standard","Uniform"
-1.06666666666667,-1.06666666666667,8,8,415043.586579062,"random","Uniform"
-0.933333333333334,-0.933333333333334,8,8,296736.674102197,"standard","Uniform"
-0.933333333333334,-0.933333333333334,8,8,415323.454888637,"random","Uniform"
-0.8,-0.8,8,8,297864.9426504,"standard","Uniform"
-0.8,-0.8,8,8,415193.289993362,"random","Uniform"
-0.666666666666667,-0.666666666666667,8,8,299684.284729134,"standard","Uniform"
-0.666666666666667,-0.666666666666667,8,8,414757.41333513,"random","Uniform"
-0.533333333333333,-0.533333333333333,8,8,302167.94734132,"standard","Uniform"
-0.533333333333333,-0.533333333333333,8,8,411931.692136893,"random","Uniform"
-0.4,-0.4,8,8,305283.59065903,"standard","Uniform"
-0.4,-0.4,8,8,409059.876709188,"random","Uniform"
-0.266666666666667,-0.266666666666667,8,8,308998.724231221,"standard","Uniform"
-0.266666666666667,-0.266666666666667,8,8,405675.67208894,"random","Uniform"
-0.133333333333333,-0.133333333333333,8,8,313284.622702871,"standard","Uniform"
-0.133333333333333,-0.133333333333333,8,8,401900.960544303,"random","Uniform"
0,0,8,8,318118.566945688,"standard","Uniform"
0,0,8,8,396248.415182021,"random","Uniform"
-5,-5,10,10,374703.898215419,"standard","Uniform"
-5,-5,10,10,509007.037042506,"random","Uniform"
-4.83333333333333,-4.83333333333333,10,10,376067.555802294,"standard","Uniform"
-4.83333333333333,-4.83333333333333,10,10,539683.369970166,"random","Uniform"
-4.66666666666667,-4.66666666666667,10,10,378206.206394581,"standard","Uniform"
-4.66666666666667,-4.66666666666667,10,10,540632.602123197,"random","Uniform"
-4.5,-4.5,10,10,381135.914822533,"standard","Uniform"
-4.5,-4.5,10,10,541265.251550086,"random","Uniform"
-4.33333333333333,-4.33333333333333,10,10,384880.67397556,"standard","Uniform"
-4.33333333333333,-4.33333333333333,10,10,541481.173588811,"random","Uniform"
-4.16666666666667,-4.16666666666667,10,10,389466.25596549,"standard","Uniform"
-4.16666666666667,-4.16666666666667,10,10,541086.385419689,"random","Uniform"
-4,-4,10,10,394910.601494389,"standard","Uniform"
-4,-4,10,10,539948.885392655,"random","Uniform"
-3.83333333333333,-3.83333333333333,10,10,389503.054868546,"standard","Uniform"
-3.83333333333333,-3.83333333333333,10,10,536709.411107346,"random","Uniform"
-3.66666666666667,-3.66666666666667,10,10,384953.90132098,"standard","Uniform"
-3.66666666666667,-3.66666666666667,10,10,532578.550244329,"random","Uniform"
-3.5,-3.5,10,10,381244.507781094,"standard","Uniform"
-3.5,-3.5,10,10,530455.891816217,"random","Uniform"
-3.33333333333333,-3.33333333333333,10,10,378348.442630047,"standard","Uniform"
-3.33333333333333,-3.33333333333333,10,10,524231.132549569,"random","Uniform"
-3.16666666666667,-3.16666666666667,10,10,376241.098874518,"standard","Uniform"
-3.16666666666667,-3.16666666666667,10,10,519823.624382271,"random","Uniform"
-3,-3,10,10,374905.848812724,"standard","Uniform"
-3,-3,10,10,511831.1160179,"random","Uniform"
-2.83333333333333,-2.83333333333333,10,10,376290.824500715,"standard","Uniform"
-2.83333333333333,-2.83333333333333,10,10,515744.263692909,"random","Uniform"
-2.66666666666667,-2.66666666666667,10,10,378447.737893612,"standard","Uniform"
-2.66666666666667,-2.66666666666667,10,10,517049.22800202,"random","Uniform"
-2.5,-2.5,10,10,381393.065950359,"standard","Uniform"
-2.5,-2.5,10,10,519545.013789145,"random","Uniform"
-2.33333333333333,-2.33333333333333,10,10,385151.26998953,"standard","Uniform"
-2.33333333333333,-2.33333333333333,10,10,521156.008046929,"random","Uniform"
-2.16666666666667,-2.16666666666667,10,10,389748.630772932,"standard","Uniform"
-2.16666666666667,-2.16666666666667,10,10,521474.674652739,"random","Uniform"
-2,-2,10,10,395203.605113702,"standard","Uniform"
-2,-2,10,10,519832.277764979,"random","Uniform"
-1.83333333333333,-1.83333333333333,10,10,389790.692311526,"standard","Uniform"
-1.83333333333333,-1.83333333333333,10,10,518657.570531714,"random","Uniform"
-1.66666666666667,-1.66666666666667,10,10,385235.340759793,"standard","Uniform"
-1.66666666666667,-1.66666666666667,10,10,515510.941245605,"random","Uniform"
-1.5,-1.5,10,10,381519.518910041,"standard","Uniform"
-1.5,-1.5,10,10,514667.604245624,"random","Uniform"
-1.33333333333333,-1.33333333333333,10,10,378617.387185446,"standard","Uniform"
-1.33333333333333,-1.33333333333333,10,10,509749.08241764,"random","Uniform"
-1.16666666666667,-1.16666666666667,10,10,376504.952533566,"standard","Uniform"
-1.16666666666667,-1.16666666666667,10,10,504148.73263369,"random","Uniform"
-1,-1,10,10,375166.249599009,"standard","Uniform"
-1,-1,10,10,499120.616081343,"random","Uniform"
-0.833333333333334,-0.833333333333334,10,10,376432.762757581,"standard","Uniform"
-0.833333333333334,-0.833333333333334,10,10,503503.074798773,"random","Uniform"
-0.666666666666667,-0.666666666666667,10,10,378474.4016901,"standard","Uniform"
-0.666666666666667,-0.666666666666667,10,10,507124.037723771,"random","Uniform"
-0.5,-0.5,10,10,381308.551299396,"standard","Uniform"
-0.5,-0.5,10,10,509303.635571833,"random","Uniform"
-0.333333333333334,-0.333333333333334,10,10,384960.644450697,"standard","Uniform"
-0.333333333333334,-0.333333333333334,10,10,512065.837522683,"random","Uniform"
-0.166666666666667,-0.166666666666667,10,10,389457.917794299,"standard","Uniform"
-0.166666666666667,-0.166666666666667,10,10,513382.396178652,"random","Uniform"
0,0,10,10,394819.632876647,"standard","Uniform"
0,0,10,10,513952.871619416,"random","Uniform"
-1,-1,2,2,0,"standard","Normal"
-1,-1,2,2,0,"random","Normal"
-0.966666666666667,-0.966666666666667,2,2,4714.04520791007,"standard","Normal"
-0.966666666666667,-0.966666666666667,2,2,11214.0490756221,"random","Normal"
-0.933333333333333,-0.933333333333333,2,2,9428.09041582096,"standard","Normal"
-0.933333333333333,-0.933333333333333,2,2,21360.871783364,"random","Normal"
-0.9,-0.9,2,2,14142.135623731,"standard","Normal"
-0.9,-0.9,2,2,31469.1188474306,"random","Normal"
-0.866666666666667,-0.866666666666667,2,2,18856.1808316413,"standard","Normal"
-0.866666666666667,-0.866666666666667,2,2,40729.3573374177,"random","Normal"
